"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","comapny_name","skills"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","sql"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","python"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","nosql"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","r"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","sas"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","dynamodb"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","aws"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","redshift"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","oracle"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","tableau"
483959,"Business Intelligence Engineer","Bengaluru, Karnataka, India","Full-time","79200.0","2023-06-21 17:12:42","Amazon.com","sas"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","python"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","scala"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","java"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","r"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","cassandra"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","azure"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","databricks"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","aws"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","gcp"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","spark"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","hadoop"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","excel"
560376,"Solutions Architect : Big Data , Enterprise","Mumbai, Maharashtra, India","Full-time","79200.0","2023-05-10 16:18:15","Databricks","unify"
152699,"Ai Research Engineer","India","Full-time","79200.0","2023-08-14 19:11:53","AlphaSense","python"
152699,"Ai Research Engineer","India","Full-time","79200.0","2023-08-14 19:11:53","AlphaSense","tensorflow"
152699,"Ai Research Engineer","India","Full-time","79200.0","2023-08-14 19:11:53","AlphaSense","pytorch"
682691,"Bosch Group Employee Data Management & Org. Management  HRS-IN","Bengaluru, Karnataka, India","Full-time","79200.0","2023-07-07 18:14:15","Bosch Group","sap"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","sql"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","oracle"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","excel"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","word"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","outlook"
989706,"Data Analyst - Price hub","India","Full-time","75067.5","2023-12-22 04:09:39","Cargill","flow"
1528940,"Assistant Manager - MIS / Data Analysis","Mumbai, Maharashtra, India","Full-time","72000.0","2023-04-04 11:32:03","WNS Global Services","power bi"
